Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/app/activate,216496,128,109,234,300,407,16,3218,0.000%,721.53067,296.16,739.28
/app/home4,36292,823,736,1207,1371,1939,286,7776,0.003%,120.81426,3495.19,126.64
TOTAL,252788,228,113,623,855,1296,16,7776,0.000%,382.74188,1724.24,393.46
