Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/testing/configInfo,66745,447,445,512,543,626,46,1483,0.000%,222.23813,95.11,242.64
TOTAL,66745,447,445,512,543,626,46,1483,0.000%,222.23813,95.11,242.64
