Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/app/home4,31819,940,892,1323,1465,1761,270,2617,0.003%,105.87734,3149.74,106.53
TOTAL,31819,940,892,1323,1465,1761,270,2617,0.003%,105.87734,3149.74,106.53
