Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/app/home4,20580,1457,1497,1782,1855,2000,138,2397,0.000%,68.46512,1369.98,69.40
TOTAL,20580,1457,1497,1782,1855,2000,138,2397,0.000%,68.46512,1369.98,69.40
