Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/app/home4,87767,337,279,578,711,1011,113,2159,0.000%,292.41144,3016.26,296.33
TOTAL,87767,337,279,578,711,1011,113,2159,0.000%,292.41144,3016.26,296.33
